subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1003,상행,고속터미널,일반,3246,대화,2025-05-31 17:02:20,1
1004,상행,서울,일반,4322,불암산,2025-05-31 17:02:21,1
1003,상행,도곡,일반,3250,대화,2025-05-31 17:02:21,1
1004,상행,이촌,일반,4132,불암산,2025-05-31 17:02:21,1
1001,상행,오산,일반,0672,광운대,2025-05-31 17:02:21,1
1001,상행,회기,일반,0124,양주,2025-05-31 17:02:23,1
1001,상행,독산,일반,0464,광운대,2025-05-31 17:02:23,1
1008,하행,강동구청,일반,8153,모란,2025-05-31 17:02:24,1
1008,상행,문정,일반,8158,별내,2025-05-31 17:02:24,1
1008,하행,수진,일반,8147,모란,2025-05-31 17:02:24,1
1005,하행,영등포시장,일반,5103,하남검단산,2025-05-31 17:02:26,1
1006,하행,새절(신사),일반,6161,봉화산,2025-05-31 17:02:26,1
1005,하행,동대문역사문화공원,일반,5097,하남검단산,2025-05-31 17:02:26,1
1005,하행,여의도,일반,5607,마천,2025-05-31 17:02:26,1
1005,하행,서대문,일반,5099,하남검단산,2025-05-31 17:02:26,1
1005,하행,종로3가,일반,5603,마천,2025-05-31 17:02:26,1
1005,하행,마곡,일반,5613,마천,2025-05-31 17:02:26,1
1005,하행,목동,일반,5105,하남검단산,2025-05-31 17:02:26,1
1005,하행,공덕,일반,5605,마천,2025-05-31 17:02:26,1
1005,하행,방화,일반,5109,하남검단산,2025-05-31 17:02:26,1
1006,하행,공덕,일반,6157,신내,2025-05-31 17:02:27,1
1006,하행,화랑대(서울여대입구),일반,6149,봉화산,2025-05-31 17:02:27,1
1007,상행,마들,일반,7194,도봉산,2025-05-31 17:02:28,1
1007,상행,고속터미널,일반,7208,장암,2025-05-31 17:02:28,1
1007,상행,가산디지털단지,일반,7216,장암,2025-05-31 17:02:28,1
1004,하행,초지,일반,4609,오이도,2025-05-31 17:02:29,1
1001,하행,회룡,일반,0149,인천,2025-05-31 17:02:30,1
1001,하행,신도림,일반,0687,천안,2025-05-31 17:02:30,1
1003,상행,정발산,일반,3222,대화,2025-05-31 17:02:31,1
1001,상행,영등포,일반,0132,동묘앞,2025-05-31 17:02:31,1
1008,상행,모란,일반,8162,별내,2025-05-31 17:02:32,1
1003,하행,마두,일반,3239,오금,2025-05-31 17:02:32,1
1005,상행,신길,일반,5102,방화,2025-05-31 17:02:36,1
