고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
71907,1,1814,소사,DAY,DOWN,0,S143,1900-01-01 17:06:30,17:07:00,양주,인천
77595,1,1822,중동,DAY,DOWN,0,K141,1900-01-01 17:06:30,17:07:00,연천,인천
129,1,150,서울,DAY,DOWN,0,K673,1900-01-01 17:07:00,17:07:30,광운대,천안
617,1,150,서울,END,DOWN,0,K691,1900-01-01 17:07:00,17:07:30,광운대,천안
1081,1,150,서울,SAT,DOWN,0,K691,1900-01-01 17:07:00,17:07:30,광운대,천안
9096,1,156,신설동,END,DOWN,0,S475,1900-01-01 17:07:00,17:07:30,광운대,서동탄
9538,1,156,신설동,SAT,DOWN,0,S475,1900-01-01 17:07:00,17:07:30,광운대,서동탄
12677,1,159,동묘앞,DAY,DOWN,0,S477,1900-01-01 17:07:00,17:07:30,광운대,서동탄
32802,1,1032,신길,DAY,DOWN,1,K1119,1900-01-01 17:07:00,17:07:30,용산,동인천
33395,1,1032,신길,END,DOWN,0,S139,1900-01-01 17:07:00,17:07:30,의정부,인천
34004,1,1032,신길,SAT,DOWN,0,S139,1900-01-01 17:07:00,17:07:30,의정부,인천
35003,1,1403,아산,END,DOWN,1,K1933,1900-01-01 17:07:00,17:07:30,청량리,신창
35074,1,1403,아산,SAT,DOWN,1,K1933,1900-01-01 17:07:00,17:07:30,청량리,신창
38245,1,1702,가산디지털단지,DAY,DOWN,0,K671,1900-01-01 17:07:00,17:07:30,구로,신창
44693,1,1710,의왕,DAY,DOWN,0,K669,1900-01-01 17:07:00,17:07:30,광운대,천안
45523,1,1711,성균관대,DAY,DOWN,1,K1937,1900-01-01 17:07:00,17:07:30,청량리,천안
4887,1,153,종로3가,END,DOWN,0,S143,1900-01-01 17:07:30,17:08:00,동묘앞,인천
5349,1,153,종로3가,SAT,DOWN,0,S143,1900-01-01 17:07:30,17:08:00,동묘앞,인천
19203,1,1005,대방,DAY,DOWN,0,S147,1900-01-01 17:07:30,17:08:00,양주,인천
21869,1,1006,영등포,END,DOWN,1,K1103,1900-01-01 17:07:30,17:08:00,용산,동인천
22519,1,1006,영등포,SAT,DOWN,1,K1103,1900-01-01 17:07:30,17:08:00,용산,동인천
31879,1,1022,창동,DAY,DOWN,0,K157,1900-01-01 17:07:30,17:08:00,의정부,인천
36037,1,1701,구로,DAY,DOWN,0,K145,1900-01-01 17:07:30,17:08:30,의정부,인천
43090,1,1708,금정,DAY,DOWN,0,K471,1900-01-01 17:07:30,17:08:00,광운대,서동탄
43353,1,1708,금정,END,DOWN,0,K467,1900-01-01 17:07:30,17:08:00,광운대,병점
43607,1,1708,금정,SAT,DOWN,0,K467,1900-01-01 17:07:30,17:08:00,광운대,병점
51424,1,1719,오산,END,DOWN,0,K683,1900-01-01 17:07:30,17:08:00,광운대,신창
51584,1,1719,오산,SAT,DOWN,0,K683,1900-01-01 17:07:30,17:08:00,광운대,신창
54262,1,1725,성환,DAY,DOWN,1,K1935,1900-01-01 17:07:30,17:08:00,청량리,천안
58708,1,1802,오류동,DAY,DOWN,1,K1615,1900-01-01 17:07:30,17:08:00,동두천,인천
67908,1,1810,제물포,DAY,DOWN,1,K1203,1900-01-01 17:07:30,17:08:00,구로,동인천
75294,1,1817,도원,DAY,DOWN,0,K137,1900-01-01 17:07:30,17:08:00,소요산,인천
84107,1,1907,가능,DAY,DOWN,0,K161,1900-01-01 17:07:30,17:08:00,소요산,인천
86277,1,1911,덕정,END,DOWN,0,K155,1900-01-01 17:07:30,17:08:00,연천,인천
86389,1,1911,덕정,SAT,DOWN,0,K155,1900-01-01 17:07:30,17:08:00,연천,인천
17892,1,1004,노량진,END,DOWN,0,K473,1900-01-01 17:08:00,17:08:30,광운대,병점
18501,1,1004,노량진,SAT,DOWN,0,K473,1900-01-01 17:08:00,17:08:30,광운대,병점
23677,1,1007,신도림,END,DOWN,0,K471,1900-01-01 17:08:00,17:08:30,광운대,서동탄
24327,1,1007,신도림,SAT,DOWN,0,K471,1900-01-01 17:08:00,17:08:30,광운대,서동탄
26014,1,1016,외대앞,DAY,DOWN,0,K155,1900-01-01 17:08:00,17:08:30,양주,인천
53226,1,1723,지제,DAY,DOWN,0,K665,1900-01-01 17:08:00,17:08:30,구로,신창
53427,1,1723,지제,END,DOWN,0,K767,1900-01-01 17:08:00,17:08:30,병점,신창
53587,1,1723,지제,SAT,DOWN,0,K767,1900-01-01 17:08:00,17:08:30,병점,신창
55201,1,1727,두정,DAY,DOWN,0,K663,1900-01-01 17:08:00,17:08:30,청량리,천안
62509,1,1805,송내,END,DOWN,0,S133,1900-01-01 17:08:00,17:08:30,양주,인천
62875,1,1805,송내,SAT,DOWN,0,S133,1900-01-01 17:08:00,17:08:30,양주,인천
64734,1,1807,백운,END,DOWN,0,K131,1900-01-01 17:08:00,17:08:30,연천,인천
65098,1,1807,백운,SAT,DOWN,0,K131,1900-01-01 17:08:00,17:08:30,연천,인천
69355,1,1811,동인천,END,DOWN,0,S129,1900-01-01 17:08:00,17:08:30,양주,인천
69719,1,1811,동인천,SAT,DOWN,0,S129,1900-01-01 17:08:00,17:08:30,양주,인천
74159,1,1816,간석,DAY,DOWN,0,K139,1900-01-01 17:08:00,17:08:30,의정부,인천
4461,1,153,종로3가,DAY,DOWN,1,K1941,1900-01-01 17:08:30,17:09:00,청량리,신창
6342,1,154,종로5가,END,DOWN,1,K1941,1900-01-01 17:08:30,17:09:00,청량리,신창
6804,1,154,종로5가,SAT,DOWN,1,K1941,1900-01-01 17:08:30,17:09:00,청량리,신창
8463,1,156,신설동,DAY,DOWN,0,K153,1900-01-01 17:08:30,17:09:00,연천,인천
10269,1,157,제기동,END,DOWN,0,K145,1900-01-01 17:08:30,17:09:00,의정부,인천
10711,1,157,제기동,SAT,DOWN,0,K145,1900-01-01 17:08:30,17:09:00,의정부,인천
15953,1,1003,용산,END,DOWN,0,K141,1900-01-01 17:08:30,17:09:00,소요산,인천
16562,1,1003,용산,SAT,DOWN,0,K141,1900-01-01 17:08:30,17:09:00,소요산,인천
17350,1,1004,노량진,DAY,DOWN,0,S475,1900-01-01 17:08:30,17:09:00,동묘앞,서동탄
27645,1,1017,신이문,END,DOWN,0,S903,1900-01-01 17:08:30,17:09:00,양주,서울역
28007,1,1017,신이문,SAT,DOWN,0,S903,1900-01-01 17:08:30,17:09:00,양주,서울역
31433,1,1021,녹천,END,DOWN,0,K149,1900-01-01 17:08:30,17:09:00,의정부,인천
31655,1,1021,녹천,SAT,DOWN,0,K149,1900-01-01 17:08:30,17:09:00,의정부,인천
60911,1,1804,부천,DAY,DOWN,0,S143,1900-01-01 17:08:30,17:09:00,양주,인천
62004,1,1805,송내,DAY,DOWN,0,K141,1900-01-01 17:08:30,17:09:00,연천,인천
69444,1,1811,동인천,END,DOWN,1,K1315,1900-01-01 17:08:30,,용산,동인천
69808,1,1811,동인천,SAT,DOWN,1,K1315,1900-01-01 17:08:30,,용산,동인천
71100,1,1813,구일,END,DOWN,0,K137,1900-01-01 17:08:30,17:09:00,양주,인천
71466,1,1813,구일,SAT,DOWN,0,K137,1900-01-01 17:08:30,17:09:00,양주,인천
82966,1,1905,회룡,END,DOWN,0,K151,1900-01-01 17:08:30,17:09:00,소요산,인천
83188,1,1905,회룡,SAT,DOWN,0,K151,1900-01-01 17:08:30,17:09:00,소요산,인천
1589,1,151,시청,DAY,DOWN,0,S151,1900-01-01 17:09:00,17:09:30,동묘앞,인천
2053,1,151,시청,END,DOWN,0,K811,1900-01-01 17:09:00,17:09:30,동두천,구로
2515,1,151,시청,SAT,DOWN,0,K811,1900-01-01 17:09:00,17:09:30,동두천,구로
7233,1,155,동대문,DAY,DOWN,0,S477,1900-01-01 17:09:00,17:09:30,광운대,서동탄
11266,1,158,청량리,DAY,DOWN,0,K675,1900-01-01 17:09:00,17:09:30,광운대,천안
13163,1,159,동묘앞,END,DOWN,0,S475,1900-01-01 17:09:00,17:09:30,광운대,서동탄
13625,1,159,동묘앞,SAT,DOWN,0,S475,1900-01-01 17:09:00,17:09:30,광운대,서동탄
15298,1,1003,용산,DAY,DOWN,0,K149,1900-01-01 17:09:00,17:09:30,소요산,인천
22988,1,1007,신도림,DAY,DOWN,0,K473,1900-01-01 17:09:00,17:09:30,광운대,서동탄
32736,1,1032,신길,DAY,DOWN,0,S147,1900-01-01 17:09:00,17:09:30,양주,인천
41804,1,1706,안양,END,DOWN,0,K469,1900-01-01 17:09:00,17:09:30,광운대,서동탄
42058,1,1706,안양,SAT,DOWN,0,K469,1900-01-01 17:09:00,17:09:30,광운대,서동탄
48110,1,1714,독산,END,DOWN,0,K687,1900-01-01 17:09:00,17:09:30,광운대,천안
48404,1,1714,독산,SAT,DOWN,0,K687,1900-01-01 17:09:00,17:09:30,광운대,천안
49712,1,1716,병점,END,DOWN,0,K465,1900-01-01 17:09:00,17:10:00,광운대,서동탄
49982,1,1716,병점,SAT,DOWN,0,K465,1900-01-01 17:09:00,17:10:00,광운대,서동탄
60237,1,1803,역곡,END,DOWN,1,K1101,1900-01-01 17:09:00,17:09:30,용산,동인천
60603,1,1803,역곡,SAT,DOWN,1,K1101,1900-01-01 17:09:00,17:09:30,용산,동인천
72262,1,1814,소사,END,DOWN,0,K135,1900-01-01 17:09:00,17:09:30,동두천,인천
72628,1,1814,소사,SAT,DOWN,0,K135,1900-01-01 17:09:00,17:09:30,동두천,인천
81301,1,1903,도봉산,DAY,DOWN,0,K159,1900-01-01 17:09:00,17:09:30,양주,인천
3481,1,152,종각,END,DOWN,0,S143,1900-01-01 17:09:30,17:10:00,동묘앞,인천
3943,1,152,종각,SAT,DOWN,0,S143,1900-01-01 17:09:30,17:10:00,동묘앞,인천
21163,1,1006,영등포,DAY,DOWN,1,K1119,1900-01-01 17:09:30,17:10:00,용산,동인천
21800,1,1006,영등포,END,DOWN,0,S139,1900-01-01 17:09:30,17:10:00,의정부,인천
22450,1,1006,영등포,SAT,DOWN,0,S139,1900-01-01 17:09:30,17:10:00,의정부,인천
31176,1,1021,녹천,DAY,DOWN,0,K157,1900-01-01 17:09:30,17:10:00,의정부,인천
47806,1,1714,독산,DAY,DOWN,0,K671,1900-01-01 17:09:30,17:10:00,구로,신창
49427,1,1716,병점,DAY,DOWN,0,K469,1900-01-01 17:09:30,17:10:30,청량리,서동탄
54432,1,1725,성환,END,DOWN,1,K1935,1900-01-01 17:09:30,17:10:00,청량리,천안
54592,1,1725,성환,SAT,DOWN,1,K1935,1900-01-01 17:09:30,17:10:00,청량리,천안
65598,1,1808,동암,DAY,DOWN,1,K1113,1900-01-01 17:09:30,17:10:00,용산,동인천
66004,1,1808,동암,END,DOWN,1,K1099,1900-01-01 17:09:30,17:10:00,용산,동인천
66368,1,1808,동암,SAT,DOWN,1,K1099,1900-01-01 17:09:30,17:10:00,용산,동인천
68872,1,1811,동인천,DAY,DOWN,0,K137,1900-01-01 17:09:30,17:10:00,소요산,인천
14017,1,1002,남영,DAY,DOWN,0,K673,1900-01-01 17:10:00,17:10:30,광운대,천안
14491,1,1002,남영,END,DOWN,0,K691,1900-01-01 17:10:00,17:10:30,광운대,천안
14951,1,1002,남영,SAT,DOWN,0,K691,1900-01-01 17:10:00,17:10:30,광운대,천안
23865,1,1007,신도림,END,DOWN,1,K1103,1900-01-01 17:10:00,17:10:30,용산,동인천
24515,1,1007,신도림,SAT,DOWN,1,K1103,1900-01-01 17:10:00,17:10:30,용산,동인천
24917,1,1015,회기,DAY,DOWN,0,K155,1900-01-01 17:10:00,17:10:30,양주,인천
26548,1,1016,외대앞,END,DOWN,0,S903,1900-01-01 17:10:00,17:10:30,양주,서울역
26910,1,1016,외대앞,SAT,DOWN,0,S903,1900-01-01 17:10:00,17:10:30,양주,서울역
28640,1,1018,석계,END,DOWN,0,K477,1900-01-01 17:10:00,17:10:30,광운대,서동탄
29002,1,1018,석계,SAT,DOWN,0,K477,1900-01-01 17:10:00,17:10:30,광운대,서동탄
35229,1,1404,탕정,END,DOWN,1,K1933,1900-01-01 17:10:00,17:10:30,청량리,신창
35300,1,1404,탕정,SAT,DOWN,1,K1933,1900-01-01 17:10:00,17:10:30,청량리,신창
35807,1,1408,신창,DAY,DOWN,0,K661,1900-01-01 17:10:00,,광운대,신창
45738,1,1711,성균관대,END,DOWN,0,K685,1900-01-01 17:10:00,17:10:30,광운대,신창
45992,1,1711,성균관대,SAT,DOWN,0,K685,1900-01-01 17:10:00,17:10:30,광운대,신창
51745,1,1720,진위,DAY,DOWN,0,K667,1900-01-01 17:10:00,17:10:30,광운대,신창
55375,1,1727,두정,END,DOWN,0,K679,1900-01-01 17:10:00,17:10:30,광운대,천안
55535,1,1727,두정,SAT,DOWN,0,K679,1900-01-01 17:10:00,17:10:30,광운대,천안
62140,1,1805,송내,DAY,DOWN,1,K1115,1900-01-01 17:10:00,17:10:30,구로,동인천
66601,1,1809,주안,DAY,DOWN,0,K139,1900-01-01 17:10:00,17:10:30,의정부,인천
73502,1,1815,부개,END,DOWN,0,S133,1900-01-01 17:10:00,17:10:30,양주,인천
73868,1,1815,부개,SAT,DOWN,0,S133,1900-01-01 17:10:00,17:10:30,양주,인천
83411,1,1906,의정부,DAY,DOWN,0,K161,1900-01-01 17:10:00,17:10:30,소요산,인천
3055,1,152,종각,DAY,DOWN,1,K1941,1900-01-01 17:10:30,17:11:00,청량리,신창
4936,1,153,종로3가,END,DOWN,1,K1941,1900-01-01 17:10:30,17:11:00,청량리,신창
5398,1,153,종로3가,SAT,DOWN,1,K1941,1900-01-01 17:10:30,17:11:00,청량리,신창
8923,1,156,신설동,END,DOWN,0,K145,1900-01-01 17:10:30,17:11:00,의정부,인천
9365,1,156,신설동,SAT,DOWN,0,K145,1900-01-01 17:10:30,17:11:00,의정부,인천
12501,1,159,동묘앞,DAY,DOWN,0,K153,1900-01-01 17:10:30,17:11:00,연천,인천
19764,1,1005,대방,END,DOWN,0,K473,1900-01-01 17:10:30,17:11:00,광운대,병점
20373,1,1005,대방,SAT,DOWN,0,K473,1900-01-01 17:10:30,17:11:00,광운대,병점
36883,1,1701,구로,END,DOWN,0,K471,1900-01-01 17:10:30,17:11:30,광운대,서동탄
37570,1,1701,구로,SAT,DOWN,0,K471,1900-01-01 17:10:30,17:11:30,광운대,서동탄
45471,1,1711,성균관대,DAY,DOWN,0,K669,1900-01-01 17:10:30,17:11:00,광운대,천안
57778,1,1801,개봉,END,DOWN,0,K137,1900-01-01 17:10:30,17:11:00,양주,인천
58144,1,1801,개봉,SAT,DOWN,0,K137,1900-01-01 17:10:30,17:11:00,양주,인천
65870,1,1808,동암,END,DOWN,0,K131,1900-01-01 17:10:30,17:11:00,연천,인천
66234,1,1808,동암,SAT,DOWN,0,K131,1900-01-01 17:10:30,17:11:00,연천,인천
70672,1,1813,구일,DAY,DOWN,0,K145,1900-01-01 17:10:30,17:11:00,의정부,인천
72997,1,1815,부개,DAY,DOWN,0,K141,1900-01-01 17:10:30,17:11:00,연천,인천
76628,1,1821,온수,DAY,DOWN,1,K1615,1900-01-01 17:10:30,17:11:00,동두천,인천
86141,1,1911,덕정,DAY,DOWN,0,K165,1900-01-01 17:10:30,17:11:00,연천,인천
87222,1,1914,보산,DAY,DOWN,0,K167,1900-01-01 17:10:30,17:11:00,의정부,인천
5827,1,154,종로5가,DAY,DOWN,0,S477,1900-01-01 17:11:00,17:11:30,광운대,서동탄
7719,1,155,동대문,END,DOWN,0,S475,1900-01-01 17:11:00,17:11:30,광운대,서동탄
8181,1,155,동대문,SAT,DOWN,0,S475,1900-01-01 17:11:00,17:11:30,광운대,서동탄
9920,1,157,제기동,DAY,DOWN,0,K675,1900-01-01 17:11:00,17:11:30,광운대,천안
19225,1,1005,대방,DAY,DOWN,0,S475,1900-01-01 17:11:00,17:11:30,동묘앞,서동탄
30730,1,1020,월계,END,DOWN,0,K149,1900-01-01 17:11:00,17:11:30,의정부,인천
30952,1,1020,월계,SAT,DOWN,0,K149,1900-01-01 17:11:00,17:11:30,의정부,인천
41640,1,1706,안양,DAY,DOWN,1,K1939,1900-01-01 17:11:00,17:11:30,청량리,신창
43865,1,1709,군포,DAY,DOWN,0,K471,1900-01-01 17:11:00,17:11:30,광운대,서동탄
44131,1,1709,군포,END,DOWN,0,K467,1900-01-01 17:11:00,17:11:30,광운대,병점
44385,1,1709,군포,SAT,DOWN,0,K467,1900-01-01 17:11:00,17:11:30,광운대,병점
51918,1,1720,진위,END,DOWN,0,K683,1900-01-01 17:11:00,17:11:30,광운대,신창
52078,1,1720,진위,SAT,DOWN,0,K683,1900-01-01 17:11:00,17:11:30,광운대,신창
61267,1,1804,부천,END,DOWN,0,K135,1900-01-01 17:11:00,17:11:30,동두천,인천
61634,1,1804,부천,SAT,DOWN,0,K135,1900-01-01 17:11:00,17:11:30,동두천,인천
69044,1,1811,동인천,DAY,DOWN,1,K1203,1900-01-01 17:11:00,,구로,동인천
77668,1,1822,중동,DAY,DOWN,0,S143,1900-01-01 17:11:00,17:11:30,양주,인천
80598,1,1902,도봉,DAY,DOWN,0,K159,1900-01-01 17:11:00,17:11:30,양주,인천
82263,1,1904,망월사,END,DOWN,0,K151,1900-01-01 17:11:00,17:11:30,소요산,인천
82485,1,1904,망월사,SAT,DOWN,0,K151,1900-01-01 17:11:00,17:11:30,소요산,인천
85917,1,1910,덕계,END,DOWN,0,K155,1900-01-01 17:11:00,17:11:30,연천,인천
86029,1,1910,덕계,SAT,DOWN,0,K155,1900-01-01 17:11:00,17:11:30,연천,인천
175,1,150,서울,DAY,DOWN,0,S151,1900-01-01 17:11:30,17:12:00,동묘앞,인천
643,1,150,서울,END,DOWN,0,K811,1900-01-01 17:11:30,17:12:00,동두천,구로
1107,1,150,서울,SAT,DOWN,0,K811,1900-01-01 17:11:30,17:12:00,동두천,구로
21097,1,1006,영등포,DAY,DOWN,0,S147,1900-01-01 17:11:30,17:12:00,양주,인천
36111,1,1701,구로,DAY,DOWN,0,K473,1900-01-01 17:11:30,17:12:30,광운대,서동탄
38274,1,1702,가산디지털단지,DAY,DOWN,0,K7027,1900-01-01 17:11:30,17:12:00,영등포,광명
38569,1,1702,가산디지털단지,END,DOWN,0,K7027,1900-01-01 17:11:30,17:12:00,영등포,광명
38863,1,1702,가산디지털단지,SAT,DOWN,0,K7027,1900-01-01 17:11:30,17:12:00,영등포,광명
39447,1,1703,금천구청,END,DOWN,0,K687,1900-01-01 17:11:30,17:12:00,광운대,천안
39741,1,1703,금천구청,SAT,DOWN,0,K687,1900-01-01 17:11:30,17:12:00,광운대,천안
2075,1,151,시청,END,DOWN,0,S143,1900-01-01 17:12:00,17:12:30,동묘앞,인천
2537,1,151,시청,SAT,DOWN,0,S143,1900-01-01 17:12:00,17:12:30,동묘앞,인천
17828,1,1004,노량진,END,DOWN,0,K141,1900-01-01 17:12:00,17:12:30,소요산,인천
18437,1,1004,노량진,SAT,DOWN,0,K141,1900-01-01 17:12:00,17:12:30,소요산,인천
23162,1,1007,신도림,DAY,DOWN,1,K1119,1900-01-01 17:12:00,17:12:30,용산,동인천
23796,1,1007,신도림,END,DOWN,0,S139,1900-01-01 17:12:00,17:12:30,의정부,인천
24446,1,1007,신도림,SAT,DOWN,0,S139,1900-01-01 17:12:00,17:12:30,의정부,인천
25451,1,1015,회기,END,DOWN,0,S903,1900-01-01 17:12:00,17:12:30,양주,서울역
25813,1,1015,회기,SAT,DOWN,0,S903,1900-01-01 17:12:00,17:12:30,양주,서울역
28272,1,1018,석계,DAY,DOWN,0,K479,1900-01-01 17:12:00,17:12:30,광운대,서동탄
30473,1,1020,월계,DAY,DOWN,0,K157,1900-01-01 17:12:00,17:12:30,의정부,인천
33297,1,1032,신길,END,DOWN,0,K473,1900-01-01 17:12:00,17:12:30,광운대,병점
33906,1,1032,신길,SAT,DOWN,0,K473,1900-01-01 17:12:00,17:12:30,광운대,병점
39140,1,1703,금천구청,DAY,DOWN,0,K671,1900-01-01 17:12:00,17:12:30,구로,신창
42579,1,1707,명학,END,DOWN,0,K469,1900-01-01 17:12:00,17:12:30,광운대,서동탄
42833,1,1707,명학,SAT,DOWN,0,K469,1900-01-01 17:12:00,17:12:30,광운대,서동탄
47079,1,1713,수원,DAY,DOWN,1,K1937,1900-01-01 17:12:00,17:12:30,청량리,천안
59812,1,1803,역곡,DAY,DOWN,1,K1117,1900-01-01 17:12:00,17:12:30,용산,동인천
61401,1,1804,부천,END,DOWN,1,K1101,1900-01-01 17:12:00,17:12:30,용산,동인천
61768,1,1804,부천,SAT,DOWN,1,K1101,1900-01-01 17:12:00,17:12:30,용산,동인천
70310,1,1812,인천,END,DOWN,0,S129,1900-01-01 17:12:00,,양주,인천
70527,1,1812,인천,SAT,DOWN,0,S129,1900-01-01 17:12:00,,양주,인천
78757,1,1823,도화,DAY,DOWN,0,K139,1900-01-01 17:12:00,17:12:30,의정부,인천
3530,1,152,종각,END,DOWN,1,K1941,1900-01-01 17:12:30,17:13:00,청량리,신창
3992,1,152,종각,SAT,DOWN,1,K1941,1900-01-01 17:12:30,17:13:00,청량리,신창
7057,1,155,동대문,DAY,DOWN,0,K153,1900-01-01 17:12:30,17:13:00,연천,인천
10384,1,157,제기동,END,DOWN,0,K693,1900-01-01 17:12:30,17:13:00,청량리,천안
10826,1,157,제기동,SAT,DOWN,0,K693,1900-01-01 17:12:30,17:13:00,청량리,천안
12981,1,159,동묘앞,END,DOWN,0,K145,1900-01-01 17:12:30,17:13:00,의정부,인천
13443,1,159,동묘앞,SAT,DOWN,0,K145,1900-01-01 17:12:30,17:13:00,의정부,인천
15409,1,1003,용산,DAY,DOWN,0,K673,1900-01-01 17:12:30,17:13:00,광운대,천안
16068,1,1003,용산,END,DOWN,0,K691,1900-01-01 17:12:30,17:13:00,광운대,천안
16677,1,1003,용산,SAT,DOWN,0,K691,1900-01-01 17:12:30,17:13:00,광운대,천안
17173,1,1004,노량진,DAY,DOWN,0,K149,1900-01-01 17:12:30,17:13:00,소요산,인천
27543,1,1017,신이문,END,DOWN,0,K477,1900-01-01 17:12:30,17:13:00,광운대,서동탄
27905,1,1017,신이문,SAT,DOWN,0,K477,1900-01-01 17:12:30,17:13:00,광운대,서동탄
32758,1,1032,신길,DAY,DOWN,0,S475,1900-01-01 17:12:30,17:13:00,동묘앞,서동탄
37084,1,1701,구로,END,DOWN,1,K1103,1900-01-01 17:12:30,17:13:30,용산,동인천
37771,1,1701,구로,SAT,DOWN,1,K1103,1900-01-01 17:12:30,17:13:30,용산,동인천
49824,1,1716,병점,END,DOWN,1,K1937,1900-01-01 17:12:30,17:13:30,청량리,천안
50094,1,1716,병점,SAT,DOWN,1,K1937,1900-01-01 17:12:30,17:13:30,청량리,천안
53720,1,1724,평택,DAY,DOWN,0,K665,1900-01-01 17:12:30,17:13:00,구로,신창
53921,1,1724,평택,END,DOWN,0,K767,1900-01-01 17:12:30,17:13:00,병점,신창
54081,1,1724,평택,SAT,DOWN,0,K767,1900-01-01 17:12:30,17:13:00,병점,신창
55696,1,1728,천안,DAY,DOWN,0,K663,1900-01-01 17:12:30,,청량리,천안
57350,1,1801,개봉,DAY,DOWN,0,K145,1900-01-01 17:12:30,17:13:00,의정부,인천
59871,1,1803,역곡,DAY,DOWN,1,K1615,1900-01-01 17:12:30,17:13:00,동두천,인천
63672,1,1806,부평,END,DOWN,0,S133,1900-01-01 17:12:30,17:13:00,양주,인천
64038,1,1806,부평,SAT,DOWN,0,S133,1900-01-01 17:12:30,17:13:00,양주,인천
1649,1,151,시청,DAY,DOWN,1,K1941,1900-01-01 17:13:00,17:13:30,청량리,신창
4421,1,153,종로3가,DAY,DOWN,0,S477,1900-01-01 17:13:00,17:13:30,광운대,서동탄
6313,1,154,종로5가,END,DOWN,0,S475,1900-01-01 17:13:00,17:13:30,광운대,서동탄
6775,1,154,종로5가,SAT,DOWN,0,S475,1900-01-01 17:13:00,17:13:30,광운대,서동탄
8574,1,156,신설동,DAY,DOWN,0,K675,1900-01-01 17:13:00,17:13:30,광운대,천안
11156,1,158,청량리,DAY,DOWN,0,K155,1900-01-01 17:13:00,17:13:30,양주,인천
29705,1,1019,광운대,END,DOWN,0,K149,1900-01-01 17:13:00,17:14:00,의정부,인천
30088,1,1019,광운대,SAT,DOWN,0,K149,1900-01-01 17:13:00,17:14:00,의정부,인천
46516,1,1712,화서,END,DOWN,0,K685,1900-01-01 17:13:00,17:13:30,광운대,신창
46770,1,1712,화서,SAT,DOWN,0,K685,1900-01-01 17:13:00,17:13:30,광운대,신창
56189,1,1729,당정,DAY,DOWN,0,K471,1900-01-01 17:13:00,17:13:30,광운대,서동탄
56452,1,1729,당정,END,DOWN,0,K467,1900-01-01 17:13:00,17:13:30,광운대,병점
56706,1,1729,당정,SAT,DOWN,0,K467,1900-01-01 17:13:00,17:13:30,광운대,병점
58941,1,1802,오류동,END,DOWN,0,K137,1900-01-01 17:13:00,17:13:30,양주,인천
59307,1,1802,오류동,SAT,DOWN,0,K137,1900-01-01 17:13:00,17:13:30,양주,인천
62077,1,1805,송내,DAY,DOWN,0,S143,1900-01-01 17:13:00,17:13:30,양주,인천
63167,1,1806,부평,DAY,DOWN,0,K141,1900-01-01 17:13:00,17:13:30,연천,인천
63303,1,1806,부평,DAY,DOWN,1,K1115,1900-01-01 17:13:00,17:13:30,구로,동인천
66734,1,1809,주안,DAY,DOWN,1,K1113,1900-01-01 17:13:00,17:13:30,용산,동인천
67140,1,1809,주안,END,DOWN,1,K1099,1900-01-01 17:13:00,17:13:30,용산,동인천
67504,1,1809,주안,SAT,DOWN,1,K1099,1900-01-01 17:13:00,17:13:30,용산,동인천
74564,1,1816,간석,END,DOWN,0,K131,1900-01-01 17:13:00,17:13:30,연천,인천
74928,1,1816,간석,SAT,DOWN,0,K131,1900-01-01 17:13:00,17:13:30,연천,인천
79895,1,1901,방학,DAY,DOWN,0,K159,1900-01-01 17:13:00,17:13:30,양주,인천
82708,1,1905,회룡,DAY,DOWN,0,K161,1900-01-01 17:13:00,17:13:30,소요산,인천
86862,1,1913,동두천중앙,DAY,DOWN,0,K167,1900-01-01 17:13:00,17:13:30,의정부,인천
35455,1,1405,배방,END,DOWN,1,K1933,1900-01-01 17:13:30,17:14:00,청량리,신창
35526,1,1405,배방,SAT,DOWN,1,K1933,1900-01-01 17:13:30,17:14:00,청량리,신창
41905,1,1706,안양,END,DOWN,1,K1939,1900-01-01 17:13:30,17:14:30,청량리,천안
42159,1,1706,안양,SAT,DOWN,1,K1939,1900-01-01 17:13:30,17:14:30,청량리,천안
46249,1,1712,화서,DAY,DOWN,0,K669,1900-01-01 17:13:30,17:14:00,광운대,천안
52239,1,1721,송탄,DAY,DOWN,0,K667,1900-01-01 17:13:30,17:14:00,광운대,신창
70008,1,1812,인천,DAY,DOWN,0,K137,1900-01-01 17:13:30,,소요산,인천
78023,1,1822,중동,END,DOWN,0,K135,1900-01-01 17:13:30,17:14:00,동두천,인천
78389,1,1822,중동,SAT,DOWN,0,K135,1900-01-01 17:13:30,17:14:00,동두천,인천
18060,1,1004,노량진,END,DOWN,1,K1105,1900-01-01 17:14:00,17:14:30,용산,동인천
18669,1,1004,노량진,SAT,DOWN,1,K1105,1900-01-01 17:14:00,17:14:30,용산,동인천
23096,1,1007,신도림,DAY,DOWN,0,S147,1900-01-01 17:14:00,17:14:30,양주,인천
